split,instance_id,caption,image_path,mapped_class,class_label,attributes,color,material,condition,size
train,,watch with metal bracelet and crown,pooled_images/team13_clothing_wrist_watch_040.jpg,wristwatch,clothing_wrist_watch,color:brown;material:plastic;condition:new;size:small,brown,plastic,new,small
val,,watch displaying time with clear face,pooled_images/team13_clothing_wrist_watch_041.jpg,wristwatch,clothing_wrist_watch,color:brown;material:metal;condition:new;size:small,brown,metal,new,small
train,,timepiece with round dial and band,pooled_images/team13_clothing_wrist_watch_042.jpg,wristwatch,clothing_wrist_watch,color:brown;material:metal;condition:new;size:small,brown,metal,new,small
train,,wristwatch showing analog display and hands,pooled_images/team13_clothing_wrist_watch_043.jpg,wristwatch,clothing_wrist_watch,color:brown;material:metal;condition:new;size:small,brown,metal,new,small
train,,watch with metal bracelet and crown,pooled_images/team13_clothing_wrist_watch_044.jpg,wristwatch,clothing_wrist_watch,color:brown;material:metal;condition:new;size:small,brown,metal,new,small
train,,wristwatch with leather strap and metal case,pooled_images/team13_clothing_wrist_watch_045.jpg,wristwatch,clothing_wrist_watch,color:brown;material:metal;condition:new;size:small,brown,metal,new,small
train,,wristwatch showing analog display and hands,pooled_images/team13_clothing_wrist_watch_046.jpg,wristwatch,clothing_wrist_watch,color:silver;material:plastic;condition:used;size:medium,silver,plastic,used,medium
train,,watch with metal bracelet and crown,pooled_images/team13_clothing_wrist_watch_047.jpg,wristwatch,clothing_wrist_watch,color:silver;material:plastic;condition:used;size:medium,silver,plastic,used,medium
train,,wristwatch with leather strap and metal case,pooled_images/team13_clothing_wrist_watch_048.jpg,wristwatch,clothing_wrist_watch,color:silver;material:plastic;condition:used;size:medium,silver,plastic,used,medium
train,,watch displaying time with clear face,pooled_images/team13_clothing_wrist_watch_049.jpg,wristwatch,clothing_wrist_watch,color:silver;material:plastic;condition:used;size:medium,silver,plastic,used,medium
val,,timepiece with round dial and band,pooled_images/team13_clothing_wrist_watch_050.jpg,wristwatch,clothing_wrist_watch,color:silver;material:plastic;condition:used;size:medium,silver,plastic,used,medium
train,,watch displaying time with clear face,pooled_images/team13_clothing_wrist_watch_051.jpg,wristwatch,clothing_wrist_watch,color:black;material:leather;condition:mint;size:medium,black,leather,mint,medium
train,,timepiece with round dial and band,pooled_images/team13_clothing_wrist_watch_052.jpg,wristwatch,clothing_wrist_watch,color:black;material:leather;condition:mint;size:medium,black,leather,mint,medium
val,,wristwatch showing analog display and hands,pooled_images/team13_clothing_wrist_watch_053.jpg,wristwatch,clothing_wrist_watch,color:black;material:leather;condition:mint;size:medium,black,leather,mint,medium
train,,watch with metal bracelet and crown,pooled_images/team13_clothing_wrist_watch_054.jpg,wristwatch,clothing_wrist_watch,color:black;material:leather;condition:mint;size:medium,black,leather,mint,medium
train,,wristwatch with leather strap and metal case,pooled_images/team13_clothing_wrist_watch_055.jpg,wristwatch,clothing_wrist_watch,color:black;material:leather;condition:mint;size:medium,black,leather,mint,medium
train,,wristwatch with leather strap and metal case,pooled_images/team13_clothing_wrist_watch_056.jpg,wristwatch,clothing_wrist_watch,color:silver;material:rubber;condition:used;size:medium,silver,rubber,used,medium
train,,watch displaying time with clear face,pooled_images/team13_clothing_wrist_watch_057.jpg,wristwatch,clothing_wrist_watch,color:silver;material:rubber;condition:used;size:medium,silver,rubber,used,medium
val,,timepiece with round dial and band,pooled_images/team13_clothing_wrist_watch_058.jpg,wristwatch,clothing_wrist_watch,color:silver;material:rubber;condition:used;size:medium,silver,rubber,used,medium
train,,wristwatch showing analog display and hands,pooled_images/team13_clothing_wrist_watch_059.jpg,wristwatch,clothing_wrist_watch,color:silver;material:rubber;condition:used;size:medium,silver,rubber,used,medium
train,,watch with metal bracelet and crown,pooled_images/team13_clothing_wrist_watch_060.jpg,wristwatch,clothing_wrist_watch,color:silver;material:rubber;condition:used;size:medium,silver,rubber,used,medium
train,,sneakers with rubber sole and fabric upper,pooled_images/team13_footwear_sneakers_001.jpg,sneakers,footwear_sneakers,color:black;material:synthetic;condition:worn;size:large,black,synthetic,worn,large
train,,athletic footwear with brand logo visible,pooled_images/team13_footwear_sneakers_002.jpg,sneakers,footwear_sneakers,color:black;material:synthetic;condition:worn;size:large,black,synthetic,worn,large
train,,sports shoes displaying lacing system,pooled_images/team13_footwear_sneakers_003.jpg,sneakers,footwear_sneakers,color:black;material:synthetic;condition:worn;size:large,black,synthetic,worn,large
train,,athletic sneakers with laces and sole,pooled_images/team13_footwear_sneakers_004.jpg,sneakers,footwear_sneakers,color:black;material:synthetic;condition:worn;size:large,black,synthetic,worn,large
train,,running shoes showing side profile view,pooled_images/team13_footwear_sneakers_005.jpg,sneakers,footwear_sneakers,color:black;material:synthetic;condition:worn;size:large,black,synthetic,worn,large
train,,sports shoes displaying lacing system,pooled_images/team13_footwear_sneakers_006.jpg,sneakers,footwear_sneakers,color:brown;material:rubber;condition:worn;size:small,brown,rubber,worn,small
train,,athletic sneakers with laces and sole,pooled_images/team13_footwear_sneakers_007.jpg,sneakers,footwear_sneakers,color:brown;material:rubber;condition:worn;size:small,brown,rubber,worn,small
train,,running shoes showing side profile view,pooled_images/team13_footwear_sneakers_008.jpg,sneakers,footwear_sneakers,color:brown;material:rubber;condition:worn;size:small,brown,rubber,worn,small
train,,sneakers with rubber sole and fabric upper,pooled_images/team13_footwear_sneakers_009.jpg,sneakers,footwear_sneakers,color:brown;material:rubber;condition:worn;size:small,brown,rubber,worn,small
train,,athletic footwear with brand logo visible,pooled_images/team13_footwear_sneakers_010.jpg,sneakers,footwear_sneakers,color:brown;material:rubber;condition:worn;size:small,brown,rubber,worn,small
val,,athletic sneakers with laces and sole,pooled_images/team13_footwear_sneakers_011.jpg,sneakers,footwear_sneakers,color:black;material:fabric;condition:worn;size:medium,black,fabric,worn,medium
train,,running shoes showing side profile view,pooled_images/team13_footwear_sneakers_012.jpg,sneakers,footwear_sneakers,color:black;material:fabric;condition:worn;size:medium,black,fabric,worn,medium
train,,sneakers with rubber sole and fabric upper,pooled_images/team13_footwear_sneakers_013.jpg,sneakers,footwear_sneakers,color:black;material:fabric;condition:worn;size:medium,black,fabric,worn,medium
train,,athletic footwear with brand logo visible,pooled_images/team13_footwear_sneakers_014.jpg,sneakers,footwear_sneakers,color:black;material:fabric;condition:worn;size:medium,black,fabric,worn,medium
val,,sports shoes displaying lacing system,pooled_images/team13_footwear_sneakers_015.jpg,sneakers,footwear_sneakers,color:black;material:fabric;condition:worn;size:medium,black,fabric,worn,medium
train,,sneakers with rubber sole and fabric upper,pooled_images/team13_footwear_sneakers_016.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:new;size:large,white,fabric,new,large
train,,athletic footwear with brand logo visible,pooled_images/team13_footwear_sneakers_017.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:new;size:large,white,fabric,new,large
train,,sports shoes displaying lacing system,pooled_images/team13_footwear_sneakers_018.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:new;size:large,white,fabric,new,large
train,,athletic sneakers with laces and sole,pooled_images/team13_footwear_sneakers_019.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:new;size:large,white,fabric,new,large
train,,running shoes showing side profile view,pooled_images/team13_footwear_sneakers_020.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:new;size:large,white,fabric,new,large
train,,athletic sneakers with laces and sole,pooled_images/team13_footwear_sneakers_021.jpg,sneakers,footwear_sneakers,color:black;material:synthetic;condition:worn;size:medium,black,synthetic,worn,medium
train,,running shoes showing side profile view,pooled_images/team13_footwear_sneakers_022.jpg,sneakers,footwear_sneakers,color:black;material:synthetic;condition:worn;size:medium,black,synthetic,worn,medium
train,,sneakers with rubber sole and fabric upper,pooled_images/team13_footwear_sneakers_023.jpg,sneakers,footwear_sneakers,color:black;material:synthetic;condition:worn;size:medium,black,synthetic,worn,medium
train,,athletic footwear with brand logo visible,pooled_images/team13_footwear_sneakers_024.jpg,sneakers,footwear_sneakers,color:black;material:synthetic;condition:worn;size:medium,black,synthetic,worn,medium
train,,sports shoes displaying lacing system,pooled_images/team13_footwear_sneakers_025.jpg,sneakers,footwear_sneakers,color:black;material:synthetic;condition:worn;size:medium,black,synthetic,worn,medium
train,,sneakers with rubber sole and fabric upper,pooled_images/team13_footwear_sneakers_026.jpg,sneakers,footwear_sneakers,color:brown;material:rubber;condition:new;size:large,brown,rubber,new,large
val,,athletic footwear with brand logo visible,pooled_images/team13_footwear_sneakers_027.jpg,sneakers,footwear_sneakers,color:brown;material:rubber;condition:new;size:large,brown,rubber,new,large
train,,sports shoes displaying lacing system,pooled_images/team13_footwear_sneakers_028.jpg,sneakers,footwear_sneakers,color:brown;material:rubber;condition:new;size:large,brown,rubber,new,large
train,,athletic sneakers with laces and sole,pooled_images/team13_footwear_sneakers_029.jpg,sneakers,footwear_sneakers,color:brown;material:rubber;condition:new;size:large,brown,rubber,new,large
train,,running shoes showing side profile view,pooled_images/team13_footwear_sneakers_030.jpg,sneakers,footwear_sneakers,color:brown;material:rubber;condition:new;size:large,brown,rubber,new,large
train,,running shoes showing side profile view,pooled_images/team13_footwear_sneakers_031.jpg,sneakers,footwear_sneakers,color:purple;material:fabric;condition:new;size:medium,purple,fabric,new,medium
train,,sneakers with rubber sole and fabric upper,pooled_images/team13_footwear_sneakers_032.jpg,sneakers,footwear_sneakers,color:purple;material:fabric;condition:new;size:medium,purple,fabric,new,medium
train,,athletic footwear with brand logo visible,pooled_images/team13_footwear_sneakers_033.jpg,sneakers,footwear_sneakers,color:purple;material:fabric;condition:new;size:medium,purple,fabric,new,medium
train,,sports shoes displaying lacing system,pooled_images/team13_footwear_sneakers_034.jpg,sneakers,footwear_sneakers,color:purple;material:fabric;condition:new;size:medium,purple,fabric,new,medium
train,,athletic sneakers with laces and sole,pooled_images/team13_footwear_sneakers_035.jpg,sneakers,footwear_sneakers,color:purple;material:fabric;condition:new;size:medium,purple,fabric,new,medium
val,,athletic sneakers with laces and sole,pooled_images/team13_footwear_sneakers_036.jpg,sneakers,footwear_sneakers,color:black;material:rubber;condition:new;size:medium,black,rubber,new,medium
train,,running shoes showing side profile view,pooled_images/team13_footwear_sneakers_037.jpg,sneakers,footwear_sneakers,color:black;material:rubber;condition:new;size:medium,black,rubber,new,medium
train,,sneakers with rubber sole and fabric upper,pooled_images/team13_footwear_sneakers_038.jpg,sneakers,footwear_sneakers,color:black;material:rubber;condition:new;size:medium,black,rubber,new,medium
train,,athletic footwear with brand logo visible,pooled_images/team13_footwear_sneakers_039.jpg,sneakers,footwear_sneakers,color:black;material:rubber;condition:new;size:medium,black,rubber,new,medium
train,,sports shoes displaying lacing system,pooled_images/team13_footwear_sneakers_040.jpg,sneakers,footwear_sneakers,color:black;material:rubber;condition:new;size:medium,black,rubber,new,medium
train,,athletic sneakers with laces and sole,pooled_images/team13_footwear_sneakers_041.jpg,sneakers,footwear_sneakers,color:multicolor;material:leather;condition:used;size:small,multicolor,leather,used,small
train,,running shoes showing side profile view,pooled_images/team13_footwear_sneakers_042.jpg,sneakers,footwear_sneakers,color:multicolor;material:leather;condition:used;size:small,multicolor,leather,used,small
train,,sneakers with rubber sole and fabric upper,pooled_images/team13_footwear_sneakers_043.jpg,sneakers,footwear_sneakers,color:multicolor;material:leather;condition:used;size:small,multicolor,leather,used,small
train,,athletic footwear with brand logo visible,pooled_images/team13_footwear_sneakers_044.jpg,sneakers,footwear_sneakers,color:multicolor;material:leather;condition:used;size:small,multicolor,leather,used,small
train,,sports shoes displaying lacing system,pooled_images/team13_footwear_sneakers_045.jpg,sneakers,footwear_sneakers,color:multicolor;material:leather;condition:used;size:small,multicolor,leather,used,small
