caption,instance_id,mapped_class,split,image_path,class_label,attributes,color,material,condition,size
casual cap showing front view and details,,cap,train,pooled_images/team13_clothing_cap_057.jpg,clothing_cap,color:black;condition:new;material:synthetic;size:small,black,synthetic,new,small
cap with adjustable strap and fabric material,,cap,train,pooled_images/team13_clothing_cap_058.jpg,clothing_cap,color:black;condition:new;material:synthetic;size:small,black,synthetic,new,small
headwear cap displaying brand and design,,cap,train,pooled_images/team13_clothing_cap_059.jpg,clothing_cap,color:black;condition:new;material:synthetic;size:small,black,synthetic,new,small
baseball cap in solid color with stitching,,cap,train,pooled_images/team13_clothing_cap_060.jpg,clothing_cap,color:black;condition:new;material:synthetic;size:small,black,synthetic,new,small
watch with metal bracelet and crown,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_001.jpg,clothing_wrist_watch,color:black;condition:mint;material:metal;size:medium,black,metal,mint,medium
wristwatch with leather strap and metal case,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_002.jpg,clothing_wrist_watch,color:black;condition:mint;material:metal;size:medium,black,metal,mint,medium
watch displaying time with clear face,,wristwatch,val,pooled_images/team13_clothing_wrist_watch_003.jpg,clothing_wrist_watch,color:black;condition:mint;material:metal;size:medium,black,metal,mint,medium
timepiece with round dial and band,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_004.jpg,clothing_wrist_watch,color:black;condition:mint;material:metal;size:medium,black,metal,mint,medium
wristwatch showing analog display and hands,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_005.jpg,clothing_wrist_watch,color:black;condition:mint;material:metal;size:medium,black,metal,mint,medium
wristwatch showing analog display and hands,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_006.jpg,clothing_wrist_watch,color:silver;condition:new;material:metal;size:small,silver,metal,new,small
watch with metal bracelet and crown,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_007.jpg,clothing_wrist_watch,color:silver;condition:new;material:metal;size:small,silver,metal,new,small
wristwatch with leather strap and metal case,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_008.jpg,clothing_wrist_watch,color:silver;condition:new;material:metal;size:small,silver,metal,new,small
watch displaying time with clear face,,wristwatch,val,pooled_images/team13_clothing_wrist_watch_009.jpg,clothing_wrist_watch,color:silver;condition:new;material:metal;size:small,silver,metal,new,small
timepiece with round dial and band,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_010.jpg,clothing_wrist_watch,color:silver;condition:new;material:metal;size:small,silver,metal,new,small
timepiece with round dial and band,,wristwatch,val,pooled_images/team13_clothing_wrist_watch_011.jpg,clothing_wrist_watch,color:silver;condition:used;material:metal;size:small,silver,metal,used,small
wristwatch showing analog display and hands,,wristwatch,val,pooled_images/team13_clothing_wrist_watch_012.jpg,clothing_wrist_watch,color:silver;condition:used;material:metal;size:small,silver,metal,used,small
watch with metal bracelet and crown,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_013.jpg,clothing_wrist_watch,color:silver;condition:used;material:metal;size:small,silver,metal,used,small
wristwatch with leather strap and metal case,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_014.jpg,clothing_wrist_watch,color:silver;condition:used;material:metal;size:small,silver,metal,used,small
watch displaying time with clear face,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_015.jpg,clothing_wrist_watch,color:silver;condition:used;material:metal;size:small,silver,metal,used,small
watch with metal bracelet and crown,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_016.jpg,clothing_wrist_watch,color:brown;condition:used;material:rubber;size:medium,brown,rubber,used,medium
wristwatch with leather strap and metal case,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_017.jpg,clothing_wrist_watch,color:brown;condition:used;material:rubber;size:medium,brown,rubber,used,medium
watch displaying time with clear face,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_018.jpg,clothing_wrist_watch,color:brown;condition:used;material:rubber;size:medium,brown,rubber,used,medium
timepiece with round dial and band,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_019.jpg,clothing_wrist_watch,color:brown;condition:used;material:rubber;size:medium,brown,rubber,used,medium
wristwatch showing analog display and hands,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_020.jpg,clothing_wrist_watch,color:brown;condition:used;material:rubber;size:medium,brown,rubber,used,medium
wristwatch showing analog display and hands,,wristwatch,val,pooled_images/team13_clothing_wrist_watch_021.jpg,clothing_wrist_watch,color:silver;condition:used;material:metal;size:small,silver,metal,used,small
watch with metal bracelet and crown,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_022.jpg,clothing_wrist_watch,color:silver;condition:used;material:metal;size:small,silver,metal,used,small
wristwatch with leather strap and metal case,,wristwatch,val,pooled_images/team13_clothing_wrist_watch_023.jpg,clothing_wrist_watch,color:silver;condition:used;material:metal;size:small,silver,metal,used,small
watch displaying time with clear face,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_024.jpg,clothing_wrist_watch,color:silver;condition:used;material:metal;size:small,silver,metal,used,small
timepiece with round dial and band,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_025.jpg,clothing_wrist_watch,color:silver;condition:used;material:metal;size:small,silver,metal,used,small
watch displaying time with clear face,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_026.jpg,clothing_wrist_watch,color:silver;condition:mint;material:rubber;size:medium,silver,rubber,mint,medium
timepiece with round dial and band,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_027.jpg,clothing_wrist_watch,color:silver;condition:mint;material:rubber;size:medium,silver,rubber,mint,medium
wristwatch showing analog display and hands,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_028.jpg,clothing_wrist_watch,color:silver;condition:mint;material:rubber;size:medium,silver,rubber,mint,medium
watch with metal bracelet and crown,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_029.jpg,clothing_wrist_watch,color:silver;condition:mint;material:rubber;size:medium,silver,rubber,mint,medium
wristwatch with leather strap and metal case,,wristwatch,val,pooled_images/team13_clothing_wrist_watch_030.jpg,clothing_wrist_watch,color:silver;condition:mint;material:rubber;size:medium,silver,rubber,mint,medium
watch displaying time with clear face,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_031.jpg,clothing_wrist_watch,color:gold;condition:mint;material:leather;size:medium,gold,leather,mint,medium
timepiece with round dial and band,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_032.jpg,clothing_wrist_watch,color:gold;condition:mint;material:leather;size:medium,gold,leather,mint,medium
wristwatch showing analog display and hands,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_033.jpg,clothing_wrist_watch,color:gold;condition:mint;material:leather;size:medium,gold,leather,mint,medium
watch with metal bracelet and crown,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_034.jpg,clothing_wrist_watch,color:gold;condition:mint;material:leather;size:medium,gold,leather,mint,medium
wristwatch with leather strap and metal case,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_035.jpg,clothing_wrist_watch,color:gold;condition:mint;material:leather;size:medium,gold,leather,mint,medium
wristwatch with leather strap and metal case,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_036.jpg,clothing_wrist_watch,color:brown;condition:new;material:plastic;size:small,brown,plastic,new,small
watch displaying time with clear face,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_037.jpg,clothing_wrist_watch,color:brown;condition:new;material:plastic;size:small,brown,plastic,new,small
timepiece with round dial and band,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_038.jpg,clothing_wrist_watch,color:brown;condition:new;material:plastic;size:small,brown,plastic,new,small
wristwatch showing analog display and hands,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_039.jpg,clothing_wrist_watch,color:brown;condition:new;material:plastic;size:small,brown,plastic,new,small
watch with metal bracelet and crown,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_040.jpg,clothing_wrist_watch,color:brown;condition:new;material:plastic;size:small,brown,plastic,new,small
watch displaying time with clear face,,wristwatch,val,pooled_images/team13_clothing_wrist_watch_041.jpg,clothing_wrist_watch,color:brown;condition:new;material:metal;size:small,brown,metal,new,small
timepiece with round dial and band,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_042.jpg,clothing_wrist_watch,color:brown;condition:new;material:metal;size:small,brown,metal,new,small
wristwatch showing analog display and hands,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_043.jpg,clothing_wrist_watch,color:brown;condition:new;material:metal;size:small,brown,metal,new,small
watch with metal bracelet and crown,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_044.jpg,clothing_wrist_watch,color:brown;condition:new;material:metal;size:small,brown,metal,new,small
wristwatch with leather strap and metal case,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_045.jpg,clothing_wrist_watch,color:brown;condition:new;material:metal;size:small,brown,metal,new,small
wristwatch showing analog display and hands,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_046.jpg,clothing_wrist_watch,color:silver;condition:used;material:plastic;size:medium,silver,plastic,used,medium
watch with metal bracelet and crown,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_047.jpg,clothing_wrist_watch,color:silver;condition:used;material:plastic;size:medium,silver,plastic,used,medium
wristwatch with leather strap and metal case,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_048.jpg,clothing_wrist_watch,color:silver;condition:used;material:plastic;size:medium,silver,plastic,used,medium
watch displaying time with clear face,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_049.jpg,clothing_wrist_watch,color:silver;condition:used;material:plastic;size:medium,silver,plastic,used,medium
timepiece with round dial and band,,wristwatch,val,pooled_images/team13_clothing_wrist_watch_050.jpg,clothing_wrist_watch,color:silver;condition:used;material:plastic;size:medium,silver,plastic,used,medium
watch displaying time with clear face,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_051.jpg,clothing_wrist_watch,color:black;condition:mint;material:leather;size:medium,black,leather,mint,medium
timepiece with round dial and band,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_052.jpg,clothing_wrist_watch,color:black;condition:mint;material:leather;size:medium,black,leather,mint,medium
wristwatch showing analog display and hands,,wristwatch,val,pooled_images/team13_clothing_wrist_watch_053.jpg,clothing_wrist_watch,color:black;condition:mint;material:leather;size:medium,black,leather,mint,medium
watch with metal bracelet and crown,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_054.jpg,clothing_wrist_watch,color:black;condition:mint;material:leather;size:medium,black,leather,mint,medium
wristwatch with leather strap and metal case,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_055.jpg,clothing_wrist_watch,color:black;condition:mint;material:leather;size:medium,black,leather,mint,medium
wristwatch with leather strap and metal case,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_056.jpg,clothing_wrist_watch,color:silver;condition:used;material:rubber;size:medium,silver,rubber,used,medium
watch displaying time with clear face,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_057.jpg,clothing_wrist_watch,color:silver;condition:used;material:rubber;size:medium,silver,rubber,used,medium
timepiece with round dial and band,,wristwatch,val,pooled_images/team13_clothing_wrist_watch_058.jpg,clothing_wrist_watch,color:silver;condition:used;material:rubber;size:medium,silver,rubber,used,medium
wristwatch showing analog display and hands,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_059.jpg,clothing_wrist_watch,color:silver;condition:used;material:rubber;size:medium,silver,rubber,used,medium
watch with metal bracelet and crown,,wristwatch,train,pooled_images/team13_clothing_wrist_watch_060.jpg,clothing_wrist_watch,color:silver;condition:used;material:rubber;size:medium,silver,rubber,used,medium
sneakers with rubber sole and fabric upper,,sneakers,train,pooled_images/team13_footwear_sneakers_001.jpg,footwear_sneakers,color:black;condition:worn;material:synthetic;size:large,black,synthetic,worn,large
athletic footwear with brand logo visible,,sneakers,train,pooled_images/team13_footwear_sneakers_002.jpg,footwear_sneakers,color:black;condition:worn;material:synthetic;size:large,black,synthetic,worn,large
sports shoes displaying lacing system,,sneakers,train,pooled_images/team13_footwear_sneakers_003.jpg,footwear_sneakers,color:black;condition:worn;material:synthetic;size:large,black,synthetic,worn,large
athletic sneakers with laces and sole,,sneakers,train,pooled_images/team13_footwear_sneakers_004.jpg,footwear_sneakers,color:black;condition:worn;material:synthetic;size:large,black,synthetic,worn,large
running shoes showing side profile view,,sneakers,train,pooled_images/team13_footwear_sneakers_005.jpg,footwear_sneakers,color:black;condition:worn;material:synthetic;size:large,black,synthetic,worn,large
